mutant_id	class	path	line	oracle_a	oracle_b	oracle_c	checks_killed	target_string	manuscript_occurrences	killed_ids
data_corrupted#019	data_corrupted	verify_paper.py	45	1	1	1	169	]	30	0|every pair is matched by reversal or by complementation ~ 0|the King Wen ordering is a permutation of 0 to 63 (no repeats, none missing) ~ 3.1|King Wen Kendall tau ~ 3.1|King Wen inversions vs binary ~ 4.1|King Wen to Jing Fang inversions ~ 4.1|King Wen to Jing Fang z-score ~ 4.1|King Wen to Mawangdui inversions ~ 4.1|King Wen to Mawangdui z-score ~ 4.1|Monte Carlo p for King Wen to Mawangdui (20,000 samples) ~ 4.2|mean positional separation of pair partners ~ 4.3|Spearman correlation of octet index with mean King Wen position ~ 4.3|discordant pairs between octets ~ 4.3|discordant pairs within octets ~ 4.3|exact permutation p over the 8! octet orders ~ 4.3|expectation between octets ~ 4.3|expectation within octets ~ 4.3|hexagram pairs spanning two octets ~ 4.3|hexagram pairs within a common octet ~ 4.3|mean King Wen position of the Dui octet ~ 4.3|mean King Wen position of the Gen octet ~ 4.3|mean King Wen position of the Kan octet ~ 4.3|mean King Wen position of the Kun octet ~ 4.3|mean King Wen position of the Li octet ~ 4.3|mean King Wen position of the Qian octet ~ 4.3|mean King Wen position of the Xun octet ~ 4.3|mean King Wen position of the Zhen octet ~ 4.3|null shuffling the octet order: mean inversions ~ 4.3|null shuffling the octet order: sd ~ 4.3|null shuffling within octets: mean inversions ~ 4.3|null shuffling within octets: sd ~ 4.3|probability of a specific monotone arrangement of four means ~ 4.3|the male line is monotone in the family order ~ 4.3|the observed 759 sits at z = -1.51 of that null ~ 4.3|total deficit of inversions (roughly 249) ~ 5.1|expected balanced groups under the free null ~ 5.1|expected balanced groups under the pair-preserving null ~ 5.1|free-shuffle percentile, mean transition distance ~ 5.1|free-shuffle percentile, yang-balanced groups ~ 5.1|lag-1 autocorrelation of transition distances ~ 5.1|mean transition distance of the King Wen sequence ~ 5.1|pair-preserving percentile, lag-1 autocorrelation (marginal) ~ 5.1|pair-preserving percentile, mean transition distance (29.0 to 29.4) ~ 5.1|pair-preserving percentile, yang-balanced groups ~ 5.1|within/between-pair asymmetry is invariant under the pair null (sd 0) ~ 5.1|yang-balanced groups of four ~ 5.2|mean between-pair distance, agreeing with Chan ~ 5.2|mean within-pair Hamming distance (not 3.56) ~ 5.2|pair partners are internally more distant ~ 5.2|total Hamming cost of the King Wen matching ~ 5.3|cost of the complement-only matching ~ 5.3|the King Wen matching costs 120 against that 192 ~ 5.4|'more yang first' is undecidable on every rotation pair ~ 5.4|bottom line yang first ~ 5.4|greater binary value first ~ 5.4|greater nuclear value first ~ 5.4|orientation smooths the incoming transition ~ 5.4|orientation smooths the outgoing transition ~ 5.4|p-value for bottom line yang first ~ 5.4|p-value for greater binary value first ~ 5.4|p-value for incoming smoothing ~ 5.4|p-value for outgoing smoothing ~ 5.4|p-value for the nuclear criterion ~ 5.4|p-value for top line yang first ~ 5.4|pair index i addresses positions 2i and 2i+1 of the sequence ~ 5.4|pairs whose members fall in different nuclear basins ~ 5.4|ties on the incoming transition ~ 5.4|ties on the nuclear criterion ~ 5.4|ties on the outgoing transition ~ 5.4|top line yang first ~ 5.4|toward smaller-nuclear-first ~ 5.5|centers and smaller-nuclear agree on every co-decidable pair ~ 5.5|correct-first on the centers (2,5) ~ 5.5|correct-first on the extremes (1,6) ~ 5.5|correct-first on the middles (3,4) ~ 5.5|on decidable center pairs, line 5 and line 2 always differ ~ 5.5|p-value on the centers ~ 5.5|p-value on the extremes ~ 5.5|p-value on the middles ~ 5.5|two-sided p on the centers ~ 5.6|Bonferroni over the nine criteria (0.038 x 9) ~ 5.6|agreements needed over 16 decidable pairs to survive it ~ 5.6|agreements needed over all 28 pairs to survive the battery correction ~ 5.6|more-yang-first is excluded by theorem, undecidable on all 28 pairs ~ 5.6|the battery comprises nine tested criteria ~ 5.6|the sample is fixed forever at 28 rotation pairs ~ 5|palindromic pairs (joined by complement) ~ 5|palindromic pairs sit at Hamming distance 6 ~ 5|rotation pairs in the King Wen sequence ~ 6.1|Walsh energy by order, Binary ~ 6.1|Walsh energy by order, Gray ~ 6.1|Walsh energy by order, Jing Fang ~ 6.1|Walsh energy by order, King Wen ~ 6.1|Walsh energy by order, Mawangdui ~ 6.1|dominant DFT harmonic, Binary ~ 6.1|dominant DFT harmonic, Gray ~ 6.1|dominant DFT harmonic, Jing Fang ~ 6.1|dominant DFT harmonic, King Wen ~ 6.1|dominant DFT harmonic, Mawangdui ~ 6.1|dominant Haar width, Binary ~ 6.1|dominant Haar width, Gray ~ 6.1|dominant Haar width, Jing Fang ~ 6.1|dominant Haar width, King Wen ~ 6.1|dominant Haar width, Mawangdui ~ 6|Jing Fang concentrates 74.5 percent in fourth-order interactions ~ 6|Jing Fang is anti-linear: no first-order component ~ 6|King Wen number signal: even interaction orders carry 77.4 percent ~ 6|uniform expectation for orders {2,4} is 47.6 percent ~ 7|cycle type of the King Wen permutation relative to binary order ~ A|Table A1 percentile, P0 / alternation ~ A|Table A1 percentile, P0 / balanced ~ A|Table A1 percentile, P0 / transition ~ A|Table A1 percentile, P0 / within ~ A|Table A1 percentile, P1 / alternation ~ A|Table A1 percentile, P1 / balanced ~ A|Table A1 percentile, P1 / transition ~ A|Table A1 percentile, P2 / alternation ~ A|Table A1 percentile, P2 / balanced ~ A|Table A1 percentile, P2 / transition ~ A|Table A1 percentile, P3 / alternation ~ A|Table A1 percentile, P3 / balanced ~ A|Table A1 percentile, P3 / transition ~ A|Table A1 percentile, P4 / alternation ~ A|Table A1 percentile, P4 / transition ~ A|Table A1 percentile, P5 / alternation ~ A|Table A1 percentile, P5 / transition ~ A|blocks of four with yang sum 12 in the received sequence ~ A|correction of the residue over the table (0.035 x 17 = 0.6) ~ A|detecting complement pairs by value (a XOR b = 63) would catch eight ~ A|non-constant entries of Table A1 ~ A|rung P3: the four palindrome pairs, fixed in position and orientation ~ A|rung P4: yang-balanced groups equal 7 in every control sample ~ A|rung P5: yang-balanced groups equal 7 in every control sample ~ A|the constant cells of Table A1 do not vary under their null ~ front|BibTeX doi field in README.md is the concept DOI ~ front|BibTeX doi field in index.html is the concept DOI ~ front|BibTeX title in README.md matches paper.tex character for character ~ front|BibTeX title in index.html matches paper.tex character for character ~ front|README.md carries the canonical subtitle ~ front|README.md carries the canonical title ~ front|README.md carries the concept DOI (all versions) ~ front|README.md no longer announces a pending DOI ~ front|canonical author, read from paper.tex ~ front|canonical subtitle, read from paper.tex ~ front|canonical title, read from paper.tex ~ front|index.html carries the canonical subtitle ~ front|index.html carries the canonical title ~ front|index.html carries the concept DOI (all versions) ~ front|index.html no longer announces a pending DOI ~ front|og:title on the landing carries title and subtitle ~ front|paper.tex carries the version DOI it was archived with ~ front|the author line is built from the canonical macro ~ front|the title page is built from the canonical macros ~ pdf|/Author exists in the PDF ~ pdf|/Author of the PDF matches paper.tex ~ pdf|/Title exists in the PDF ~ pdf|/Title of the PDF matches paper.tex ~ pdf|pdfauthor is built from the canonical macro ~ pdf|pdftitle is built from the canonical macros ~ pdf|the PDF carries a document information dictionary ~ seeds|kinship p stays below 0.01 with seed 7 ~ seeds|kinship p stays below 0.01 with seed 99 ~ seeds|pair-null percentile of lag-1 autocorrelation within 3 points of 6.2 with seed 7 ~ seeds|pair-null percentile of lag-1 autocorrelation within 3 points of 6.2 with seed 99 ~ seeds|pair-null percentile of mean transition distance within 3 points of 29.4 with seed 7 ~ seeds|pair-null percentile of mean transition distance within 3 points of 29.4 with seed 99 ~ seeds|pair-null percentile of yang-balanced groups of four within 3 points of 89.8 with seed 7 ~ seeds|pair-null percentile of yang-balanced groups of four within 3 points of 89.8 with seed 99 ~ tex|paper.tex contains no em dash ~ tex|paper.tex contains the 29 key frozen figures
data_truncated#000	data_truncated	verify_paper.py	45	1	1	1	192	]	30	0|every pair is matched by reversal or by complementation ~ 0|the King Wen ordering is a permutation of 0 to 63 (no repeats, none missing) ~ 3.1|Jing Fang Kendall tau exactly zero ~ 3.1|Jing Fang inversions vs binary ~ 3.1|King Wen Kendall tau ~ 3.1|King Wen inversions vs binary ~ 3.1|Mawangdui Kendall tau exactly zero ~ 3.1|Mawangdui inversions vs binary ~ 3.1|all three within 0.06 sd of the expectation ~ 3|adjacent Hamming cost, Gray (theoretical minimum) ~ 3|adjacent Hamming cost, Jing Fang ~ 3|adjacent Hamming cost, King Wen (the roughest walk) ~ 3|adjacent Hamming cost, Mawangdui ~ 3|adjacent Hamming cost, binary ~ 3|both halve to 1008, the random expectation of the inversion count ~ 3|maximum inversion count ~ 3|random expectation of inversions is n(n-1)/4 ~ 3|standard deviation sqrt(n(n-1)(2n+5)/72) ~ 3|sum of the values 0 to 63 equals the number of pairs C(64,2) ~ 4.1|Bonferroni over all 10 pairwise comparisons stays below 0.05 ~ 4.1|Bonferroni-corrected p over 3 comparisons stays below 0.05 ~ 4.1|King Wen to Jing Fang inversions ~ 4.1|King Wen to Jing Fang z-score ~ 4.1|King Wen to Mawangdui inversions ~ 4.1|King Wen to Mawangdui z-score ~ 4.1|Mawangdui to Jing Fang inversions ~ 4.1|Mawangdui to Jing Fang z-score ~ 4.1|Monte Carlo confirms the closed-form expectation and sd ~ 4.1|Monte Carlo p for King Wen to Mawangdui (20,000 samples) ~ 4.2|King Wen pairs adjacent in Mawangdui ~ 4.2|King Wen pairs sharing a Mawangdui octet ~ 4.2|mean positional separation of pair partners ~ 4.2|random expectation (n+1)/3 ~ 4.3|Spearman correlation of octet index with mean King Wen position ~ 4.3|discordant pairs between octets ~ 4.3|discordant pairs within octets ~ 4.3|exact permutation p over the 8! octet orders ~ 4.3|expectation between octets ~ 4.3|expectation within octets ~ 4.3|hexagram pairs spanning two octets ~ 4.3|hexagram pairs within a common octet ~ 4.3|mean King Wen position of the Dui octet ~ 4.3|mean King Wen position of the Gen octet ~ 4.3|mean King Wen position of the Kan octet ~ 4.3|mean King Wen position of the Kun octet ~ 4.3|mean King Wen position of the Li octet ~ 4.3|mean King Wen position of the Qian octet ~ 4.3|mean King Wen position of the Xun octet ~ 4.3|mean King Wen position of the Zhen octet ~ 4.3|null shuffling the octet order: mean inversions ~ 4.3|null shuffling the octet order: sd ~ 4.3|null shuffling within octets: mean inversions ~ 4.3|null shuffling within octets: sd ~ 4.3|probability of a specific monotone arrangement of four means ~ 4.3|the male line is monotone in the family order ~ 4.3|the observed 759 sits at z = -1.51 of that null ~ 4.3|total deficit of inversions (roughly 249) ~ 5.1|expected balanced groups under the free null ~ 5.1|expected balanced groups under the pair-preserving null ~ 5.1|free-shuffle percentile, mean transition distance ~ 5.1|free-shuffle percentile, yang-balanced groups ~ 5.1|lag-1 autocorrelation of transition distances ~ 5.1|mean transition distance of the King Wen sequence ~ 5.1|pair-preserving percentile, lag-1 autocorrelation (marginal) ~ 5.1|pair-preserving percentile, mean transition distance (29.0 to 29.4) ~ 5.1|pair-preserving percentile, yang-balanced groups ~ 5.1|within/between-pair asymmetry is invariant under the pair null (sd 0) ~ 5.1|yang-balanced groups of four ~ 5.2|mean between-pair distance, agreeing with Chan ~ 5.2|mean within-pair Hamming distance (not 3.56) ~ 5.2|pair partners are internally more distant ~ 5.2|total Hamming cost of the King Wen matching ~ 5.3|cost of the complement-only matching ~ 5.3|the King Wen matching costs 120 against that 192 ~ 5.4|'more yang first' is undecidable on every rotation pair ~ 5.4|bottom line yang first ~ 5.4|greater binary value first ~ 5.4|greater nuclear value first ~ 5.4|orientation smooths the incoming transition ~ 5.4|orientation smooths the outgoing transition ~ 5.4|p-value for bottom line yang first ~ 5.4|p-value for greater binary value first ~ 5.4|p-value for incoming smoothing ~ 5.4|p-value for outgoing smoothing ~ 5.4|p-value for the nuclear criterion ~ 5.4|p-value for top line yang first ~ 5.4|pair index i addresses positions 2i and 2i+1 of the sequence ~ 5.4|pairs whose members fall in different nuclear basins ~ 5.4|ties on the incoming transition ~ 5.4|ties on the nuclear criterion ~ 5.4|ties on the outgoing transition ~ 5.4|top line yang first ~ 5.4|toward smaller-nuclear-first ~ 5.5|centers and smaller-nuclear agree on every co-decidable pair ~ 5.5|correct-first on the centers (2,5) ~ 5.5|correct-first on the extremes (1,6) ~ 5.5|correct-first on the middles (3,4) ~ 5.5|on decidable center pairs, line 5 and line 2 always differ ~ 5.5|p-value on the centers ~ 5.5|p-value on the extremes ~ 5.5|p-value on the middles ~ 5.5|two-sided p on the centers ~ 5.6|Bonferroni over the nine criteria (0.038 x 9) ~ 5.6|agreements needed over 16 decidable pairs to survive it ~ 5.6|agreements needed over all 28 pairs to survive the battery correction ~ 5.6|more-yang-first is excluded by theorem, undecidable on all 28 pairs ~ 5.6|the battery comprises nine tested criteria ~ 5.6|the sample is fixed forever at 28 rotation pairs ~ 5|palindromic pairs (joined by complement) ~ 5|palindromic pairs sit at Hamming distance 6 ~ 5|rotation pairs in the King Wen sequence ~ 6.1|Walsh energy by order, Binary ~ 6.1|Walsh energy by order, Gray ~ 6.1|Walsh energy by order, Jing Fang ~ 6.1|Walsh energy by order, King Wen ~ 6.1|Walsh energy by order, Mawangdui ~ 6.1|dominant DFT harmonic, Binary ~ 6.1|dominant DFT harmonic, Gray ~ 6.1|dominant DFT harmonic, Jing Fang ~ 6.1|dominant DFT harmonic, King Wen ~ 6.1|dominant DFT harmonic, Mawangdui ~ 6.1|dominant Haar width, Binary ~ 6.1|dominant Haar width, Gray ~ 6.1|dominant Haar width, Jing Fang ~ 6.1|dominant Haar width, King Wen ~ 6.1|dominant Haar width, Mawangdui ~ 6|Jing Fang concentrates 74.5 percent in fourth-order interactions ~ 6|Jing Fang is anti-linear: no first-order component ~ 6|King Wen number signal: even interaction orders carry 77.4 percent ~ 6|uniform expectation for orders {2,4} is 47.6 percent ~ 7|cycle type of the King Wen permutation relative to binary order ~ A|Table A1 percentile, P0 / alternation ~ A|Table A1 percentile, P0 / balanced ~ A|Table A1 percentile, P0 / transition ~ A|Table A1 percentile, P0 / within ~ A|Table A1 percentile, P1 / alternation ~ A|Table A1 percentile, P1 / balanced ~ A|Table A1 percentile, P1 / transition ~ A|Table A1 percentile, P2 / alternation ~ A|Table A1 percentile, P2 / balanced ~ A|Table A1 percentile, P2 / transition ~ A|Table A1 percentile, P3 / alternation ~ A|Table A1 percentile, P3 / balanced ~ A|Table A1 percentile, P3 / transition ~ A|Table A1 percentile, P4 / alternation ~ A|Table A1 percentile, P4 / transition ~ A|Table A1 percentile, P5 / alternation ~ A|Table A1 percentile, P5 / transition ~ A|blocks of four with yang sum 12 in the received sequence ~ A|correction of the residue over the table (0.035 x 17 = 0.6) ~ A|detecting complement pairs by value (a XOR b = 63) would catch eight ~ A|non-constant entries of Table A1 ~ A|rung P3: the four palindrome pairs, fixed in position and orientation ~ A|rung P4: yang-balanced groups equal 7 in every control sample ~ A|rung P5: yang-balanced groups equal 7 in every control sample ~ A|the constant cells of Table A1 do not vary under their null ~ front|BibTeX doi field in README.md is the concept DOI ~ front|BibTeX doi field in index.html is the concept DOI ~ front|BibTeX title in README.md matches paper.tex character for character ~ front|BibTeX title in index.html matches paper.tex character for character ~ front|README.md carries the canonical subtitle ~ front|README.md carries the canonical title ~ front|README.md carries the concept DOI (all versions) ~ front|README.md no longer announces a pending DOI ~ front|canonical author, read from paper.tex ~ front|canonical subtitle, read from paper.tex ~ front|canonical title, read from paper.tex ~ front|index.html carries the canonical subtitle ~ front|index.html carries the canonical title ~ front|index.html carries the concept DOI (all versions) ~ front|index.html no longer announces a pending DOI ~ front|og:title on the landing carries title and subtitle ~ front|paper.tex carries the version DOI it was archived with ~ front|the author line is built from the canonical macro ~ front|the title page is built from the canonical macros ~ pdf|/Author exists in the PDF ~ pdf|/Author of the PDF matches paper.tex ~ pdf|/Title exists in the PDF ~ pdf|/Title of the PDF matches paper.tex ~ pdf|pdfauthor is built from the canonical macro ~ pdf|pdftitle is built from the canonical macros ~ pdf|the PDF carries a document information dictionary ~ seeds|kinship p stays below 0.01 with seed 7 ~ seeds|kinship p stays below 0.01 with seed 99 ~ seeds|pair-null percentile of lag-1 autocorrelation within 3 points of 6.2 with seed 7 ~ seeds|pair-null percentile of lag-1 autocorrelation within 3 points of 6.2 with seed 99 ~ seeds|pair-null percentile of mean transition distance within 3 points of 29.4 with seed 7 ~ seeds|pair-null percentile of mean transition distance within 3 points of 29.4 with seed 99 ~ seeds|pair-null percentile of yang-balanced groups of four within 3 points of 89.8 with seed 7 ~ seeds|pair-null percentile of yang-balanced groups of four within 3 points of 89.8 with seed 99 ~ tex|paper.tex contains no em dash ~ tex|paper.tex contains the 29 key frozen figures
data_truncated#001	data_truncated	verify_paper.py	45	1	0	0	21	]	30	0|the King Wen ordering is a permutation of 0 to 63 (no repeats, none missing) ~ 3.1|King Wen Kendall tau ~ 3.1|King Wen inversions vs binary ~ 3.1|all three within 0.06 sd of the expectation ~ 3|adjacent Hamming cost, King Wen (the roughest walk) ~ 4.1|King Wen to Jing Fang inversions ~ 4.1|King Wen to Jing Fang z-score ~ 4.1|King Wen to Mawangdui inversions ~ 4.1|King Wen to Mawangdui z-score ~ 4.1|Monte Carlo p for King Wen to Mawangdui (20,000 samples) ~ 4.3|Spearman correlation of octet index with mean King Wen position ~ 4.3|discordant pairs between octets ~ 4.3|discordant pairs within octets ~ 4.3|exact permutation p over the 8! octet orders ~ 4.3|mean King Wen position of the Kun octet ~ 4.3|null shuffling the octet order: mean inversions ~ 4.3|null shuffling within octets: mean inversions ~ 4.3|the observed 759 sits at z = -1.51 of that null ~ 6|King Wen number signal: even interaction orders carry 77.4 percent ~ seeds|kinship p stays below 0.01 with seed 7 ~ seeds|kinship p stays below 0.01 with seed 99
derivation_written_by_hand#000	derivation_written_by_hand	verify_paper.py	189	0	0	0	0	EXPECTED_INV = N * (N - 1) / 4	0	
derivation_written_by_hand#001	derivation_written_by_hand	verify_paper.py	190	1	0	0	1	SD_INV = sqrt(N * (N - 1) * (2 * N + 5) / 72)	0	4.1|King Wen to Mawangdui z-score
derivation_written_by_hand#002	derivation_written_by_hand	verify_paper.py	191	0	0	0	0	MAX_INV = N * (N - 1) // 2	0	
derivation_written_by_hand#003	derivation_written_by_hand	verify_paper.py	125	1	1	1	177	LOWER_MASK = line_bit(1) | line_bit(2) | line_bit(3)	0	0|the Jing Fang ordering is a permutation of 0 to 63 (no repeats, none missing) ~ 3.1|Jing Fang Kendall tau exactly zero ~ 3.1|Jing Fang inversions vs binary ~ 3|adjacent Hamming cost, Jing Fang ~ 4.1|Bonferroni over all 10 pairwise comparisons stays below 0.05 ~ 4.1|Bonferroni-corrected p over 3 comparisons stays below 0.05 ~ 4.1|King Wen to Jing Fang inversions ~ 4.1|King Wen to Jing Fang z-score ~ 4.1|King Wen to Mawangdui inversions ~ 4.1|King Wen to Mawangdui z-score ~ 4.1|Mawangdui to Jing Fang inversions ~ 4.1|Mawangdui to Jing Fang z-score ~ 4.1|Monte Carlo confirms the closed-form expectation and sd ~ 4.1|Monte Carlo p for King Wen to Mawangdui (20,000 samples) ~ 4.2|King Wen pairs adjacent in Mawangdui ~ 4.2|King Wen pairs sharing a Mawangdui octet ~ 4.2|mean positional separation of pair partners ~ 4.2|random expectation (n+1)/3 ~ 4.3|Spearman correlation of octet index with mean King Wen position ~ 4.3|discordant pairs between octets ~ 4.3|discordant pairs within octets ~ 4.3|exact permutation p over the 8! octet orders ~ 4.3|expectation between octets ~ 4.3|expectation within octets ~ 4.3|hexagram pairs spanning two octets ~ 4.3|hexagram pairs within a common octet ~ 4.3|mean King Wen position of the Dui octet ~ 4.3|mean King Wen position of the Gen octet ~ 4.3|mean King Wen position of the Kan octet ~ 4.3|mean King Wen position of the Kun octet ~ 4.3|mean King Wen position of the Li octet ~ 4.3|mean King Wen position of the Qian octet ~ 4.3|mean King Wen position of the Xun octet ~ 4.3|mean King Wen position of the Zhen octet ~ 4.3|null shuffling the octet order: mean inversions ~ 4.3|null shuffling the octet order: sd ~ 4.3|null shuffling within octets: mean inversions ~ 4.3|null shuffling within octets: sd ~ 4.3|probability of a specific monotone arrangement of four means ~ 4.3|the male line is monotone in the family order ~ 4.3|the observed 759 sits at z = -1.51 of that null ~ 4.3|total deficit of inversions (roughly 249) ~ 5.1|expected balanced groups under the free null ~ 5.1|expected balanced groups under the pair-preserving null ~ 5.1|free-shuffle percentile, mean transition distance ~ 5.1|free-shuffle percentile, yang-balanced groups ~ 5.1|lag-1 autocorrelation of transition distances ~ 5.1|mean transition distance of the King Wen sequence ~ 5.1|pair-preserving percentile, lag-1 autocorrelation (marginal) ~ 5.1|pair-preserving percentile, mean transition distance (29.0 to 29.4) ~ 5.1|pair-preserving percentile, yang-balanced groups ~ 5.1|within/between-pair asymmetry is invariant under the pair null (sd 0) ~ 5.1|yang-balanced groups of four ~ 5.2|mean between-pair distance, agreeing with Chan ~ 5.2|mean within-pair Hamming distance (not 3.56) ~ 5.2|pair partners are internally more distant ~ 5.2|total Hamming cost of the King Wen matching ~ 5.3|cost of the complement-only matching ~ 5.3|the King Wen matching costs 120 against that 192 ~ 5.4|'more yang first' is undecidable on every rotation pair ~ 5.4|bottom line yang first ~ 5.4|greater binary value first ~ 5.4|greater nuclear value first ~ 5.4|orientation smooths the incoming transition ~ 5.4|orientation smooths the outgoing transition ~ 5.4|p-value for bottom line yang first ~ 5.4|p-value for greater binary value first ~ 5.4|p-value for incoming smoothing ~ 5.4|p-value for outgoing smoothing ~ 5.4|p-value for the nuclear criterion ~ 5.4|p-value for top line yang first ~ 5.4|pair index i addresses positions 2i and 2i+1 of the sequence ~ 5.4|pairs whose members fall in different nuclear basins ~ 5.4|ties on the incoming transition ~ 5.4|ties on the nuclear criterion ~ 5.4|ties on the outgoing transition ~ 5.4|top line yang first ~ 5.4|toward smaller-nuclear-first ~ 5.5|centers and smaller-nuclear agree on every co-decidable pair ~ 5.5|correct-first on the centers (2,5) ~ 5.5|correct-first on the extremes (1,6) ~ 5.5|correct-first on the middles (3,4) ~ 5.5|on decidable center pairs, line 5 and line 2 always differ ~ 5.5|p-value on the centers ~ 5.5|p-value on the extremes ~ 5.5|p-value on the middles ~ 5.5|two-sided p on the centers ~ 5.6|Bonferroni over the nine criteria (0.038 x 9) ~ 5.6|agreements needed over 16 decidable pairs to survive it ~ 5.6|agreements needed over all 28 pairs to survive the battery correction ~ 5.6|more-yang-first is excluded by theorem, undecidable on all 28 pairs ~ 5.6|the battery comprises nine tested criteria ~ 5.6|the sample is fixed forever at 28 rotation pairs ~ 5|palindromic pairs (joined by complement) ~ 5|palindromic pairs sit at Hamming distance 6 ~ 5|rotation pairs in the King Wen sequence ~ 6.1|Walsh energy by order, Binary ~ 6.1|Walsh energy by order, Gray ~ 6.1|Walsh energy by order, Jing Fang ~ 6.1|Walsh energy by order, King Wen ~ 6.1|Walsh energy by order, Mawangdui ~ 6.1|dominant DFT harmonic, Binary ~ 6.1|dominant DFT harmonic, Gray ~ 6.1|dominant DFT harmonic, Jing Fang ~ 6.1|dominant DFT harmonic, King Wen ~ 6.1|dominant DFT harmonic, Mawangdui ~ 6.1|dominant Haar width, Binary ~ 6.1|dominant Haar width, Gray ~ 6.1|dominant Haar width, Jing Fang ~ 6.1|dominant Haar width, King Wen ~ 6.1|dominant Haar width, Mawangdui ~ 6|Jing Fang concentrates 74.5 percent in fourth-order interactions ~ 6|Jing Fang is anti-linear: no first-order component ~ 6|King Wen number signal: even interaction orders carry 77.4 percent ~ 6|uniform expectation for orders {2,4} is 47.6 percent ~ 7|cycle type of the King Wen permutation relative to binary order ~ A|Table A1 percentile, P0 / alternation ~ A|Table A1 percentile, P0 / balanced ~ A|Table A1 percentile, P0 / transition ~ A|Table A1 percentile, P0 / within ~ A|Table A1 percentile, P1 / alternation ~ A|Table A1 percentile, P1 / balanced ~ A|Table A1 percentile, P1 / transition ~ A|Table A1 percentile, P2 / alternation ~ A|Table A1 percentile, P2 / balanced ~ A|Table A1 percentile, P2 / transition ~ A|Table A1 percentile, P3 / alternation ~ A|Table A1 percentile, P3 / balanced ~ A|Table A1 percentile, P3 / transition ~ A|Table A1 percentile, P4 / alternation ~ A|Table A1 percentile, P4 / transition ~ A|Table A1 percentile, P5 / alternation ~ A|Table A1 percentile, P5 / transition ~ A|blocks of four with yang sum 12 in the received sequence ~ A|correction of the residue over the table (0.035 x 17 = 0.6) ~ A|detecting complement pairs by value (a XOR b = 63) would catch eight ~ A|non-constant entries of Table A1 ~ A|rung P3: the four palindrome pairs, fixed in position and orientation ~ A|rung P4: yang-balanced groups equal 7 in every control sample ~ A|rung P5: yang-balanced groups equal 7 in every control sample ~ A|the constant cells of Table A1 do not vary under their null ~ front|BibTeX doi field in README.md is the concept DOI ~ front|BibTeX doi field in index.html is the concept DOI ~ front|BibTeX title in README.md matches paper.tex character for character ~ front|BibTeX title in index.html matches paper.tex character for character ~ front|README.md carries the canonical subtitle ~ front|README.md carries the canonical title ~ front|README.md carries the concept DOI (all versions) ~ front|README.md no longer announces a pending DOI ~ front|canonical author, read from paper.tex ~ front|canonical subtitle, read from paper.tex ~ front|canonical title, read from paper.tex ~ front|index.html carries the canonical subtitle ~ front|index.html carries the canonical title ~ front|index.html carries the concept DOI (all versions) ~ front|index.html no longer announces a pending DOI ~ front|og:title on the landing carries title and subtitle ~ front|paper.tex carries the version DOI it was archived with ~ front|the author line is built from the canonical macro ~ front|the title page is built from the canonical macros ~ pdf|/Author exists in the PDF ~ pdf|/Author of the PDF matches paper.tex ~ pdf|/Title exists in the PDF ~ pdf|/Title of the PDF matches paper.tex ~ pdf|pdfauthor is built from the canonical macro ~ pdf|pdftitle is built from the canonical macros ~ pdf|the PDF carries a document information dictionary ~ seeds|kinship p stays below 0.01 with seed 7 ~ seeds|kinship p stays below 0.01 with seed 99 ~ seeds|pair-null percentile of lag-1 autocorrelation within 3 points of 6.2 with seed 7 ~ seeds|pair-null percentile of lag-1 autocorrelation within 3 points of 6.2 with seed 99 ~ seeds|pair-null percentile of mean transition distance within 3 points of 29.4 with seed 7 ~ seeds|pair-null percentile of mean transition distance within 3 points of 29.4 with seed 99 ~ seeds|pair-null percentile of yang-balanced groups of four within 3 points of 89.8 with seed 7 ~ seeds|pair-null percentile of yang-balanced groups of four within 3 points of 89.8 with seed 99 ~ tex|paper.tex contains no em dash ~ tex|paper.tex contains the 29 key frozen figures
derivation_written_by_hand#004	derivation_written_by_hand	verify_paper.py	343	0	0	0	0	mwd_jf, 872	0	
derivation_written_by_hand#005	derivation_written_by_hand	verify_paper.py	380	0	0	0	0	round(separation, 1), 24.4	0	
derivation_written_by_hand#006	derivation_written_by_hand	verify_paper.py	381	0	0	0	0	round((N + 1) / 3, 1), 21.7	0	
derivation_written_by_hand#007	derivation_written_by_hand	verify_paper.py	397	0	0	0	0	within_disc, 95	0	
derivation_written_by_hand#008	derivation_written_by_hand	verify_paper.py	401	0	0	0	0	between_total // 2, 896	0	
derivation_written_by_hand#009	derivation_written_by_hand	verify_paper.py	403	0	0	0	0	(within_total // 2 - within_disc) + (between_total // 2 - between_disc), 249	0	
derivation_written_by_hand#010	derivation_written_by_hand	verify_paper.py	451	0	0	0	0	round(sd_w), 11	0	
derivation_written_by_hand#011	derivation_written_by_hand	verify_paper.py	465	0	0	0	0	round(mean_o), 991	0	
derivation_written_by_hand#012	derivation_written_by_hand	verify_paper.py	577	0	0	0	0	round(sum(free_groups) / samples, 1), 2.6	0	
derivation_written_by_hand#013	derivation_written_by_hand	verify_paper.py	594	0	0	0	0	total_within, 120	0	
derivation_written_by_hand#014	derivation_written_by_hand	verify_paper.py	650	0	0	0	0	round(binomial_one_tailed(win_in, 28 - tie_in), 3), 0.500	0	
derivation_written_by_hand#015	derivation_written_by_hand	verify_paper.py	726	0	0	0	0	len(bateria), 9	0	
